id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score
tm206512,Circle,MOVIE,2015,Not Availavle,87,"['thriller', 'drama', 'horror', 'scifi', 'european']",['US'],6.0
ts36983,Fuller House,SHOW,2016,TV-Y7,27,"['comedy', 'family']",['US'],6.7
ts38783,Secret City,SHOW,2016,TV-MA,50,"['war', 'thriller']",['AU'],7.4
ts38116,Mobile Suit Gundam: Iron-Blooded Orphans,SHOW,2015,TV-MA,24,"['war', 'action', 'scifi', 'animation', 'drama']",['JP'],7.9
tm239743,Batman: The Killing Joke,MOVIE,2016,R,76,"['animation', 'drama', 'action', 'thriller', 'crime']",['US'],6.4
ts35256,Chef's Table,SHOW,2015,TV-MA,50,['documentation'],['US'],8.5
tm200126,He Never Died,MOVIE,2015,R,99,"['fantasy', 'horror', 'comedy', 'drama', 'thriller']","['US', 'CA']",6.3
tm208622,American Ultra,MOVIE,2015,R,96,"['action', 'comedy', 'scifi']","['CH', 'US']",6.1
ts35362,Locked Up,SHOW,2015,TV-MA,49,"['drama', 'thriller', 'action', 'european']",['ES'],8.2
ts42156,Degrassi: Next Class,SHOW,2016,TV-PG,24,"['drama', 'romance']",['CA'],6.8
tm244788,13th,MOVIE,2016,Not Availavle,100,"['documentation', 'history', 'crime']",['US'],8.2
ts3844,Aquarius,SHOW,2015,TV-14,43,"['drama', 'thriller', 'crime', 'european']",['US'],7.0
ts41913,Frequency,SHOW,2016,TV-14,18,"['scifi', 'drama', 'fantasy', 'thriller']",['US'],7.4
tm139532,Before I Wake,MOVIE,2016,PG-13,97,"['drama', 'fantasy', 'horror', 'thriller']",['US'],6.2
tm253083,Blue Jay,MOVIE,2016,Not Availavle,81,"['romance', 'drama']",['US'],7.2
ts42119,Greenleaf,SHOW,2016,TV-MA,42,['drama'],['US'],7.3
tm136321,Advantageous,MOVIE,2015,Not Availavle,92,"['drama', 'scifi', 'family']",['US'],6.2
tm225308,Into the Inferno,MOVIE,2016,Not Availavle,107,['documentation'],"['CA', 'DE', 'GB']",7.2
ts52830,Gilmore Girls: A Year in the Life,SHOW,2016,TV-14,92,"['drama', 'comedy']",['US'],7.6
tm238722,Collateral Beauty,MOVIE,2016,PG-13,97,"['romance', 'drama']",['US'],6.7
ts42090,Last Chance U,SHOW,2016,TV-MA,59,"['documentation', 'sport']",['US'],8.4
tm136257,Beasts of No Nation,MOVIE,2015,R,137,"['drama', 'war']","['GH', 'US']",7.7
tm244403,ARQ,MOVIE,2016,R,88,"['scifi', 'thriller', 'action']",['US'],6.3
tm200690,The Forest,MOVIE,2016,R,95,"['horror', 'thriller', 'scifi', 'drama', 'fantasy']",['US'],4.8
ts53287,Roman Empire,SHOW,2016,TV-14,44,"['drama', 'documentation', 'history', 'war']",['US'],7.0
ts37660,Reply 1988,SHOW,2015,TV-14,92,"['comedy', 'drama', 'family', 'romance']",['KR'],9.2
tm147082,"What Happened, Miss Simone?",MOVIE,2015,Not Availavle,101,"['music', 'documentation']",['US'],7.6
ts38731,Rebellion,SHOW,2016,TV-14,51,"['war', 'drama', 'history', 'european']","['IE', 'GB']",7.1
ts38809,The Get Down,SHOW,2016,TV-MA,62,"['drama', 'music']",['US'],8.2
tm233465,The Bye Bye Man,MOVIE,2016,PG-13,96,"['thriller', 'horror', 'fantasy', 'drama']",['US'],4.3
ts53249,Trollhunters: Tales of Arcadia,SHOW,2016,TV-Y7,22,"['scifi', 'action', 'fantasy', 'comedy', 'drama', 'animation', 'family']",['US'],8.4
tm230551,Ip Man 3,MOVIE,2015,PG-13,105,"['action', 'drama', 'history']","['HK', 'CN']",7.0
ts42137,Voltron: Legendary Defender,SHOW,2016,TV-Y7,24,"['action', 'scifi', 'comedy', 'fantasy', 'drama', 'animation', 'family']",['US'],8.1
ts76956,The Letdown,SHOW,2016,Not Availavle,30,['comedy'],['AU'],7.4
ts38758,Ajin,SHOW,2016,TV-MA,23,"['action', 'scifi', 'thriller', 'animation', 'horror', 'drama', 'fantasy']",['JP'],7.6
ts35987,Transformers: Robots In Disguise,SHOW,2015,TV-Y7,21,"['comedy', 'scifi', 'animation', 'action']",['US'],6.0
tm228677,The Space Between Us,MOVIE,2016,PG-13,121,"['drama', 'romance', 'action', 'scifi']","['CN', 'US']",6.4
tm155102,Demonic,MOVIE,2015,R,83,"['thriller', 'horror']","['US', 'GB']",5.3
tm220594,Winter on Fire: Ukraine's Fight for Freedom,MOVIE,2015,Not Availavle,98,['documentation'],"['UA', 'GB', 'US']",8.3
tm243121,Mascots,MOVIE,2016,Not Availavle,89,['comedy'],['US'],5.8
tm205812,The Siege of Jadotville,MOVIE,2016,Not Availavle,108,"['war', 'drama', 'thriller', 'action', 'history', 'european']","['IE', 'ZA']",7.2
tm234586,Visaranai,MOVIE,2016,PG,118,"['thriller', 'drama', 'crime']",['IN'],8.5
ts38770,Lady Dynamite,SHOW,2016,TV-MA,30,"['drama', 'comedy']",['US'],7.3
tm135543,By the Sea,MOVIE,2015,R,122,"['drama', 'romance', 'european']","['US', 'FR', 'MT']",5.3
tm239683,Team Foxcatcher,MOVIE,2016,Not Availavle,91,"['documentation', 'crime', 'history', 'sport']",['US'],7.3
ts42257,Signal,SHOW,2016,TV-MA,71,"['crime', 'thriller', 'drama', 'fantasy', 'scifi']",['KR'],8.5
ts52829,Paranoid,SHOW,2016,Not Availavle,44,"['thriller', 'crime', 'drama', 'european']",['GB'],6.6
tm214825,The Ridiculous 6,MOVIE,2015,PG-13,119,"['western', 'comedy', 'action']",['US'],4.8
tm242736,Bo Burnham: Make Happy,MOVIE,2016,Not Availavle,60,"['comedy', 'music', 'documentation']",['US'],8.4
ts42022,El marginal,SHOW,2016,TV-MA,54,"['drama', 'crime', 'thriller', 'action']",['AR'],8.1
ts37944,A Very Secret Service,SHOW,2015,TV-MA,27,"['comedy', 'european']",['FR'],7.7
tm239707,The Do-Over,MOVIE,2016,PG-13,108,"['action', 'comedy']",['US'],5.7
tm136061,Suffragette,MOVIE,2015,PG-13,106,"['drama', 'history']","['GB', 'FR']",6.9
tm239733,Headshot,MOVIE,2016,Not Availavle,117,"['thriller', 'action', 'drama']",['ID'],6.3
ts38568,Flaked,SHOW,2016,TV-MA,33,"['comedy', 'drama', 'romance']",['US'],7.2
tm142881,Jem and the Holograms,MOVIE,2015,PG,118,"['fantasy', 'music', 'romance', 'scifi', 'drama', 'family']",['US'],4.1
ts37779,Danger Mouse,SHOW,2015,Not Availavle,12,"['comedy', 'action', 'crime', 'family', 'fantasy', 'scifi', 'animation', 'european']",['GB'],7.2
tm232953,Sleight,MOVIE,2016,R,89,"['drama', 'thriller', 'action', 'scifi', 'crime']",['US'],5.9
tm193125,Hot Girls Wanted,MOVIE,2015,Not Availavle,84,['documentation'],['US'],6.1
tm244507,The Distinguished Citizen,MOVIE,2016,Not Availavle,118,"['drama', 'comedy', 'european']","['ES', 'AR']",7.5
tm134516,"Crouching Tiger, Hidden Dragon: Sword of Destiny",MOVIE,2016,PG-13,103,"['drama', 'action', 'fantasy']",['CN'],6.1
ts52981,White Rabbit Project,SHOW,2016,TV-PG,48,['reality'],['US'],6.9
tm270504,Mindhorn,MOVIE,2016,R,89,"['comedy', 'thriller']",['GB'],6.3
ts41258,Cinderella and Four Knights,SHOW,2016,TV-PG,61,"['drama', 'family', 'comedy', 'romance']",['KR'],7.4
tm244880,I Am the Pretty Thing That Lives in the House,MOVIE,2016,Not Availavle,89,"['horror', 'thriller', 'drama']","['CA', 'US']",4.6
tm233317,Pee-wee's Big Holiday,MOVIE,2016,PG,90,"['action', 'comedy', 'family']",['US'],6.1
tm205333,You're My Boss,MOVIE,2015,Not Availavle,116,"['comedy', 'romance']",['PH'],6.3
ts43209,The Cuba Libre Story,SHOW,2015,TV-14,45,"['documentation', 'history', 'european']",['DE'],7.6
tm233533,White Girl,MOVIE,2016,Not Availavle,88,"['drama', 'horror', 'crime']",['US'],5.7
ts55365,The Haunted House,SHOW,2016,TV-PG,25,"['thriller', 'horror', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['KR'],8.3
tm138672,Frank & Lola,MOVIE,2016,Not Availavle,88,"['drama', 'romance', 'crime', 'thriller']",['US'],5.9
ts119087,Sunny Bunnies,SHOW,2015,TV-Y,3,"['animation', 'family']",['BY'],6.7
ts36630,Dinotrux,SHOW,2015,TV-Y7,23,"['action', 'comedy', 'family', 'animation']",['US'],6.7
ts41995,Zumbo's Just Desserts,SHOW,2016,TV-14,50,['reality'],['AU'],6.9
tm245378,Barry,MOVIE,2016,Not Availavle,104,['drama'],['US'],5.9
tm221225,David Brent: Life on the Road,MOVIE,2016,Not Availavle,96,"['comedy', 'music', 'action']",['GB'],6.3
ts39017,Dawn of the Croods,SHOW,2015,TV-Y7,23,"['action', 'comedy', 'family', 'animation']",['US'],5.8
ts11670,The Adventures of Puss in Boots,SHOW,2015,TV-Y7,23,"['comedy', 'family', 'animation', 'action', 'fantasy', 'western']",['US'],6.6
ts76079,Grizzy & the Lemmings,SHOW,2016,TV-Y7,7,"['animation', 'comedy', 'family', 'european']",['FR'],7.1
tm157283,Güeros,MOVIE,2015,Not Availavle,106,"['drama', 'comedy']",['MX'],7.4
tm211302,Front Cover,MOVIE,2016,Not Availavle,87,"['drama', 'romance', 'comedy']",['US'],6.4
ts43272,Terrace House: Boys & Girls in the City,SHOW,2015,TV-14,29,"['reality', 'drama']",['JP'],8.1
tm253080,Rocco,MOVIE,2016,Not Availavle,105,"['documentation', 'european']",['FR'],5.7
ts36547,Club de Cuervos,SHOW,2015,TV-MA,46,"['drama', 'comedy']",['MX'],8.2
ts56748,T@gged,SHOW,2016,TV-14,21,"['drama', 'thriller', 'reality']",['US'],7.1
tm139194,Ratchet & Clank,MOVIE,2016,PG,94,"['animation', 'family', 'action', 'comedy', 'scifi', 'fantasy']","['CA', 'US']",5.5
ts53155,Crazyhead,SHOW,2016,Not Availavle,43,"['comedy', 'horror', 'scifi', 'european']",['GB'],7.2
tm238748,The Darkness,MOVIE,2016,PG-13,92,"['thriller', 'horror']",['US'],4.5
ts42127,The Windsors,SHOW,2016,TV-MA,27,['comedy'],['GB'],7.1
ts41883,The K2,SHOW,2016,TV-14,65,"['action', 'drama', 'war', 'romance', 'thriller']",['KR'],7.8
tm233544,Marco Polo: One Hundred Eyes,MOVIE,2015,Not Availavle,28,"['action', 'drama', 'history']",['US'],7.8
ts42628,Netflix Presents: The Characters,SHOW,2016,TV-MA,33,['comedy'],['US'],5.2
ts37804,W/ Bob & David,SHOW,2015,TV-MA,35,['comedy'],['US'],7.4
ts56674,The Mr. Peabody & Sherman Show,SHOW,2015,Not Availavle,23,"['animation', 'scifi', 'comedy', 'family', 'history']",['US'],5.6
ts35406,Between,SHOW,2015,TV-14,25,"['scifi', 'thriller', 'drama']",['CA'],5.9
ts41253,Love O2O,SHOW,2016,TV-14,45,"['drama', 'romance']",['CN'],7.9
ts54110,Puffin Rock,SHOW,2015,TV-Y,11,"['comedy', 'animation', 'family', 'european']",['IE'],8.6
ts77654,Care Bears and Cousins,SHOW,2015,TV-Y,22,['animation'],['US'],6.8
tm244134,Tramps,MOVIE,2016,Not Availavle,82,"['comedy', 'romance', 'documentation', 'european']",['US'],6.5
ts79799,Dragons: Race to the Edge,SHOW,2015,TV-Y7,22,"['scifi', 'family', 'animation', 'action', 'comedy', 'fantasy', 'drama']",['US'],8.2
tm233616,LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,Not Availavle,22,"['family', 'animation', 'action', 'comedy', 'scifi']",['US'],6.1
tm244381,Marauders,MOVIE,2016,R,107,"['crime', 'thriller', 'action']",['CA'],5.5
ts54028,Case,SHOW,2015,Not Availavle,46,"['drama', 'crime', 'thriller']",['IS'],7.0
ts38230,The Method,SHOW,2015,TV-MA,51,"['crime', 'drama', 'thriller']",['RU'],7.4
tm238661,Special Correspondents,MOVIE,2016,PG-13,100,['comedy'],"['CA', 'GB', 'US']",5.8
ts56032,La Niña,SHOW,2016,TV-MA,0,"['action', 'drama']",['CO'],8.4
tm244915,Baaghi,MOVIE,2016,Not Availavle,133,"['romance', 'action', 'thriller']",['IN'],5.3
ts128895,Midnight Diner: Tokyo Stories,SHOW,2016,TV-14,25,['drama'],['JP'],8.4
tm219276,Tallulah,MOVIE,2016,Not Availavle,111,"['drama', 'comedy', 'romance']",['US'],6.7
ts58068,Inside the World's Toughest Prisons,SHOW,2016,TV-MA,48,"['crime', 'documentation']",['GB'],7.1
ts37896,Conspiracy,SHOW,2015,TV-14,43,"['history', 'documentation', 'european']",['GB'],6.2
tm316731,Bert Kreischer: The Machine,MOVIE,2016,Not Availavle,70,['comedy'],['US'],7.6
ts43230,The Deep,SHOW,2015,TV-Y7,22,"['action', 'family', 'scifi', 'animation']",['AU'],7.8
ts76092,Rosario Tijeras,SHOW,2016,TV-MA,45,"['drama', 'action', 'crime', 'romance', 'thriller']",['MX'],6.1
tm247642,Amanda Knox,MOVIE,2016,Not Availavle,92,"['documentation', 'crime', 'european']","['DK', 'US']",6.9
ts35596,Bella and the Bulldogs,SHOW,2015,TV-G,23,"['comedy', 'family', 'sport']",['US'],4.9
tm138792,Results,MOVIE,2015,R,105,"['comedy', 'romance']",['US'],5.4
tm244052,Sebastian Maniscalco: Why Would You Do That?,MOVIE,2016,Not Availavle,63,['comedy'],['US'],7.4
ts42260,Chelsea Does,SHOW,2016,TV-MA,70,['documentation'],['US'],7.3
tm123789,The Young Messiah,MOVIE,2016,PG-13,120,"['history', 'drama', 'fantasy']",['US'],5.6
ts86021,Molang,SHOW,2015,TV-G,3,"['animation', 'comedy', 'family', 'european']",['FR'],8.3
ts55559,Ask the Storybots,SHOW,2016,TV-Y,26,"['animation', 'comedy', 'family']",['US'],8.4
ts35359,Heidi,SHOW,2015,TV-Y,23,"['animation', 'drama', 'family', 'european']","['AU', 'FR', 'DE']",7.1
tm219173,Term Life,MOVIE,2016,R,93,"['thriller', 'drama', 'action', 'crime']",['US'],5.5
tm208903,For the Love of Spock,MOVIE,2016,Not Availavle,105,['documentation'],"['US', 'CA']",7.6
tm229542,John Mulaney: The Comeback Kid,MOVIE,2015,PG,62,"['comedy', 'documentation']",['US'],7.9
tm211510,Incarnate,MOVIE,2016,PG-13,19,"['horror', 'thriller']",['US'],5.2
tm205870,Message from the King,MOVIE,2016,R,102,"['thriller', 'action', 'crime', 'drama', 'european']",['FR'],6.4
ts38512,Cooked,SHOW,2016,TV-PG,53,['documentation'],['US'],7.6
ts54100,World of Winx,SHOW,2016,TV-Y7,24,"['action', 'fantasy', 'animation', 'comedy', 'family', 'european']","['US', 'IT']",6.6
ts35360,Inspector Gadget,SHOW,2015,TV-Y,22,"['action', 'scifi', 'animation', 'comedy', 'family']","['CA', 'US']",4.5
ts38757,Kong: King of the Apes,SHOW,2016,TV-Y7,21,"['animation', 'family', 'scifi', 'action', 'comedy']",['US'],5.8
ts43119,Real Rob,SHOW,2015,TV-14,31,['comedy'],['US'],6.3
ts53106,Tokyo Trial,SHOW,2016,TV-MA,48,"['drama', 'history']","['JP', 'US']",7.4
tm271070,The Warriors Gate,MOVIE,2016,PG-13,108,"['action', 'family', 'fantasy', 'comedy', 'european']","['CN', 'FR', 'CA']",5.4
ts38805,Beat Bugs,SHOW,2016,TV-Y,15,"['family', 'animation', 'comedy', 'fantasy']",['AU'],7.6
tm214085,Tig,MOVIE,2015,Not Availavle,95,['documentation'],['US'],7.4
ts75829,Lego Bionicle: The Journey to One,SHOW,2016,TV-Y7,20,"['action', 'fantasy', 'scifi', 'animation']",['US'],5.4
ts42075,Intersection,SHOW,2016,TV-MA,107,['drama'],['TR'],6.5
ts42038,No Tomorrow,SHOW,2016,TV-14,47,"['comedy', 'drama', 'romance', 'thriller']",['US'],7.1
tm218052,Drishyam,MOVIE,2015,R,163,"['thriller', 'crime', 'drama']",['IN'],8.2
tm248010,Taxi Driver,MOVIE,2015,Not Availavle,100,"['comedy', 'crime', 'drama']",['NG'],6.0
ts51368,Skylanders Academy,SHOW,2016,TV-Y7,23,"['action', 'animation', 'comedy', 'family', 'fantasy']",['US'],6.5
tm267135,The Dreamseller,MOVIE,2016,Not Availavle,96,['drama'],['BR'],6.0
ts74753,Tales by Light,SHOW,2015,Not Availavle,28,['documentation'],['AU'],8.3
tm246870,Lavender,MOVIE,2016,Not Availavle,92,"['drama', 'thriller']","['US', 'CA']",5.3
tm245235,Ali Wong: Baby Cobra,MOVIE,2016,Not Availavle,60,['comedy'],['US'],7.5
tm235405,Hyena Road,MOVIE,2015,R,120,"['drama', 'thriller', 'war', 'action']",['CA'],6.5
tm218186,Septembers of Shiraz,MOVIE,2015,PG-13,110,"['drama', 'thriller', 'western']",['US'],7.9
tm228242,A Very Murray Christmas,MOVIE,2015,Not Availavle,56,"['comedy', 'music']",['US'],5.5
tm244513,Divines,MOVIE,2016,Not Availavle,105,"['drama', 'crime', 'european']","['FR', 'QA']",7.4
ts39014,Kuromukuro,SHOW,2016,TV-14,24,"['comedy', 'drama', 'animation', 'action', 'scifi']",['JP'],7.2
tm232954,Audrie & Daisy,MOVIE,2016,Not Availavle,95,"['documentation', 'crime']",['US'],7.2
ts41948,Hip Hop Evolution,SHOW,2016,TV-MA,45,"['documentation', 'music']",['CA'],8.4
ts54156,Chef's Table: France,SHOW,2016,TV-14,46,['documentation'],['US'],8.2
ts36740,Project Mc²,SHOW,2015,TV-G,25,['family'],['US'],5.8
tm239290,Always Be My Maybe,MOVIE,2016,Not Availavle,112,"['comedy', 'romance']",['PH'],6.6
tm290444,Pandora,MOVIE,2016,R,136,"['thriller', 'drama', 'action']",['KR'],6.6
ts41899,Nightmare Teacher,SHOW,2016,TV-MA,16,"['drama', 'horror', 'thriller']",['KR'],7.1
tm225693,Keith Richards: Under the Influence,MOVIE,2015,PG,82,"['documentation', 'music']",['US'],7.1
tm267429,"Surviving Compton: Dre, Suge and Michel'le",MOVIE,2016,Not Availavle,87,"['drama', 'documentation']",['US'],6.5
tm272413,Colin Quinn: The New York Story,MOVIE,2016,Not Availavle,62,['comedy'],['US'],6.9
ts43501,Secrets of Great British Castles,SHOW,2015,TV-PG,44,"['documentation', 'history', 'european']",['GB'],7.8
tm138584,Hawaizaada,MOVIE,2015,PG,157,"['history', 'drama', 'fantasy']",['IN'],5.5
ts56221,Rainbow Ruby,SHOW,2016,TV-Y,12,"['family', 'fantasy', 'animation', 'comedy']",['CN'],6.6
tm225275,Riot,MOVIE,2015,Not Availavle,88,['action'],['US'],5.1
ts81483,Simon,SHOW,2016,TV-Y,5,"['comedy', 'family', 'animation']",['FR'],7.0
ts35463,Richie Rich,SHOW,2015,TV-PG,23,['comedy'],['US'],3.0
tm209950,Kevin Hart: What Now?,MOVIE,2016,R,96,"['comedy', 'documentation']",['US'],5.9
tm308241,Legends of the Hidden Temple,MOVIE,2016,PG,68,"['action', 'family']",['US'],5.6
ts38764,Marseille,SHOW,2016,TV-MA,42,"['drama', 'european']",['FR'],6.8
tm213681,Veteran,MOVIE,2015,Not Availavle,119,"['comedy', 'crime', 'action', 'thriller']",['KR'],7.0
tm139870,Opening Night,MOVIE,2016,Not Availavle,90,"['comedy', 'thriller', 'drama', 'crime', 'action']",['US'],6.0
tm239739,Raman Raghav 2.0,MOVIE,2016,Not Availavle,134,"['crime', 'thriller', 'drama']",['IN'],7.4
tm246175,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,2016,Not Availavle,108,"['action', 'comedy', 'crime', 'european']",['SE'],6.3
ts38761,Another Miss Oh,SHOW,2016,TV-MA,69,"['comedy', 'drama', 'family', 'fantasy', 'romance']",['KR'],7.8
tm195764,6 Years,MOVIE,2015,Not Availavle,84,"['drama', 'romance']",['US'],5.6
ts41154,Paquita Salas,SHOW,2016,Not Availavle,22,"['comedy', 'european']",['ES'],8.0
ts144323,Unnatural Selection,SHOW,2015,TV-MA,35,"['reality', 'documentation', 'comedy']",['US'],8.1
tm233561,Shaun the Sheep: The Farmer's Llamas,MOVIE,2015,Not Availavle,30,"['comedy', 'family', 'animation']",['GB'],6.8
tm217939,Un + une,MOVIE,2015,Not Availavle,115,"['comedy', 'romance', 'drama', 'european']",['FR'],6.2
tm200454,Ok Kanmani,MOVIE,2015,PG,139,"['romance', 'drama']",['IN'],7.4
tm266844,True Memoirs of an International Assassin,MOVIE,2016,PG-13,98,"['action', 'comedy', 'crime']",['US'],5.9
ts74929,H20: Mermaid Adventures,SHOW,2015,TV-Y,24,"['animation', 'family', 'comedy', 'drama', 'fantasy', 'romance', 'european']",['FR'],5.7
tm300713,High & Low The Movie,MOVIE,2016,Not Availavle,129,['action'],['JP'],6.4
ts38772,Dear My Friends,SHOW,2016,TV-MA,70,"['comedy', 'drama']",['KR'],8.2
tm240895,Strange Weather,MOVIE,2016,R,95,['drama'],['US'],6.0
ts52943,The Sound of Your Heart,SHOW,2016,Not Availavle,26,"['comedy', 'drama', 'animation']",['KR'],8.2
tm275800,The Lighthouse of the Orcas,MOVIE,2016,Not Availavle,110,"['drama', 'romance', 'european']","['AR', 'ES']",6.7
ts86831,The Good Cop,SHOW,2015,TV-MA,28,"['comedy', 'drama']",['IL'],7.6
tm276430,Servant Of The People 2,MOVIE,2016,Not Availavle,100,"['comedy', 'family']",['UA'],6.2
ts87884,Sons of the Caliphate,SHOW,2015,TV-14,0,['drama'],['NG'],7.4
tm224377,Heneral Luna,MOVIE,2015,R,118,"['comedy', 'action', 'drama', 'history', 'war']",['PH'],7.3
tm242755,Ordinary World,MOVIE,2016,Not Availavle,86,"['comedy', 'drama', 'family', 'music']",['US'],5.5
ts53076,El Chema,SHOW,2016,TV-MA,44,"['crime', 'action']",['US'],6.9
tm241998,Mohenjo Daro,MOVIE,2016,Not Availavle,155,"['action', 'drama', 'history', 'romance']",['IN'],5.6
ts52988,Captive,SHOW,2016,Not Availavle,63,"['documentation', 'drama', 'european']",['US'],6.8
tm208628,Dil Dhadakne Do,MOVIE,2015,PG-13,170,"['drama', 'family', 'romance', 'comedy']",['IN'],7.0
ts41260,"Hello, My Twenties!",SHOW,2016,TV-14,63,"['comedy', 'drama', 'romance']",['KR'],8.3
ts42089,Haters Back Off,SHOW,2016,TV-14,29,"['comedy', 'drama', 'family', 'romance']",['US'],5.9
tm242646,Toro,MOVIE,2016,R,105,"['drama', 'crime', 'thriller', 'action', 'european']","['FR', 'ES']",5.9
ts38717,Good Morning Call,SHOW,2016,TV-14,48,"['comedy', 'drama', 'romance']",['JP'],7.5
ts87465,Witch Hunt: A Century of Murder,SHOW,2015,TV-14,46,"['documentation', 'crime', 'history', 'drama', 'fantasy', 'european']",['GB'],7.1
tm242687,Riphagen the Untouchable,MOVIE,2016,Not Availavle,132,"['thriller', 'drama', 'war', 'european']",['NL'],7.1
tm208713,Gabbar Is Back,MOVIE,2015,PG-13,130,"['drama', 'action', 'crime', 'comedy']",['IN'],7.1
tm220317,Demetri Martin: Live (At The Time),MOVIE,2015,Not Availavle,61,"['comedy', 'documentation']",['US'],7.4
tm421855,4K Fireplace,MOVIE,2015,G,181,"['family', 'reality']",['US'],7.7
ts21979,Spotless,SHOW,2015,TV-MA,58,"['crime', 'comedy', 'drama', 'european']",['FR'],7.7
tm267948,7 Years,MOVIE,2016,Not Availavle,77,"['drama', 'european']",['ES'],6.7
ts42011,Cheer Squad,SHOW,2016,TV-PG,42,['reality'],['CA'],7.2
tm219817,Talvar,MOVIE,2015,PG,132,"['thriller', 'drama', 'crime']",['IN'],8.1
tm201365,Brothers,MOVIE,2015,PG-13,156,"['family', 'action', 'drama', 'sport']",['IN'],6.4
tm281182,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,MOVIE,2016,PG-13,87,"['comedy', 'documentation']",['US'],7.4
ts36741,Fartsa,SHOW,2015,TV-14,60,"['drama', 'crime']",['RU'],6.7
ts57705,The Paper,SHOW,2016,TV-MA,49,"['drama', 'crime', 'action']",['HR'],7.4
tm233843,Pyaar Ka Punchnama 2,MOVIE,2015,PG-13,159,"['drama', 'romance', 'comedy']",['IN'],7.3
tm211461,Much Loved,MOVIE,2015,Not Availavle,108,"['drama', 'european']","['FR', 'MA']",6.2
ts42347,Word Party,SHOW,2016,TV-Y,13,"['family', 'animation']",['US'],5.5
tm232710,A Second Chance,MOVIE,2015,Not Availavle,130,"['drama', 'romance', 'family', 'documentation', 'sport']",['PH'],8.6
tm244638,Rebirth,MOVIE,2016,Not Availavle,101,['thriller'],['US'],4.9
tm451222,Lang Tong,MOVIE,2015,Not Availavle,83,['thriller'],['SG'],4.8
tm195870,Manson Family Vacation,MOVIE,2015,Not Availavle,85,"['comedy', 'drama', 'thriller']",['US'],5.8
ts83535,Popples,SHOW,2015,Not Availavle,25,"['family', 'animation']","['RU', 'US', 'FR']",6.0
tm221883,Gridlocked,MOVIE,2016,R,110,['action'],['CA'],5.8
ts127430,StoryBots Super Songs,SHOW,2016,TV-Y,21,"['animation', 'family']",['US'],8.7
tm239635,Jimmy Carr: Funny Business,MOVIE,2016,Not Availavle,62,['comedy'],['GB'],7.2
tm198496,Aziz Ansari: Live at Madison Square Garden,MOVIE,2015,Not Availavle,58,['comedy'],['US'],6.6
tm245102,The Next Skin,MOVIE,2016,Not Availavle,100,"['drama', 'thriller', 'european']",['ES'],6.2
tm215054,Chris Tucker: Live,MOVIE,2015,Not Availavle,92,"['comedy', 'documentation']",['US'],6.3
tm271839,"Dana Carvey: Straight White Male, 60",MOVIE,2016,Not Availavle,64,['comedy'],['US'],6.5
tm245297,Justin Timberlake + The Tennessee Kids,MOVIE,2016,Not Availavle,90,"['music', 'documentation']",['US'],7.6
tm266629,Russell Peters: Almost Famous,MOVIE,2016,Not Availavle,73,['comedy'],['US'],6.6
ts42218,Sin senos sí hay paraíso,SHOW,2016,TV-MA,47,"['action', 'drama', 'romance', 'crime']",['CO'],6.5
